,URL,pages,description,prix,Enchère ou vente
1696,https://www.zoopla.co.uk//for-sale/details/54137502?search_identifier=8d5ef7abd61f7b0d233372bb90b5f0bc,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=17,3 bed semi-detached house for sale,749950.0,vente
2847,https://www.zoopla.co.uk//for-sale/details/54112133?search_identifier=1768e58e3707f3b23fb796f0ef9ce5bb,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=29,3 bed semi-detached house for sale,749950.0,vente
2005,https://www.zoopla.co.uk//for-sale/details/54129983?search_identifier=81df929a334627b4b26f5398e1ff779b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=21,4 bed detached house for sale,749950.0,vente
3442,https://www.zoopla.co.uk//for-sale/details/54102146?search_identifier=9dc7c865aa4092bf72c6a483b1191463,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=35,5 bed town house for sale,749950.0,vente
183,https://www.zoopla.co.uk//for-sale/details/54164783?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=2,2 bed flat for sale,749995.0,vente
1689,https://www.zoopla.co.uk//for-sale/details/54138359?search_identifier=8d5ef7abd61f7b0d233372bb90b5f0bc,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=17,5 bed end terrace house for sale,750000.0,vente
3720,https://www.zoopla.co.uk//for-sale/details/54096102?search_identifier=126ebb161c184d66f0c85a917d8aca4b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=38,2 bed flat for sale,750000.0,vente
3717,https://www.zoopla.co.uk//for-sale/details/54096129?search_identifier=126ebb161c184d66f0c85a917d8aca4b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=38,4 bed semi-detached house for sale,750000.0,vente
1619,https://www.zoopla.co.uk//for-sale/details/54138461?search_identifier=8d5ef7abd61f7b0d233372bb90b5f0bc,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=17,2 bed flat for sale,750000.0,vente
1617,https://www.zoopla.co.uk//for-sale/details/54138492?search_identifier=8d5ef7abd61f7b0d233372bb90b5f0bc,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=17,4 bed semi-detached house for sale,750000.0,vente
3876,https://www.zoopla.co.uk//for-sale/details/54094270?search_identifier=821909f7980636a44357a204c6cd4dde,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=39,3 bed terraced house for sale,750000.0,vente
1323,https://www.zoopla.co.uk//for-sale/details/54142318?search_identifier=3cfe3f584c71cef3e322c075eb10e2e9,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=14,4 bed semi-detached house for sale,750000.0,vente
284,https://www.zoopla.co.uk//for-sale/details/54162668?search_identifier=4f4aae62b53cd91ca1efde5d676306f8,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=3,1 bed flat for sale,750000.0,vente
567,https://www.zoopla.co.uk//for-sale/details/54157396?search_identifier=c4c4522d09a4180e525e6a6b5efe62e5,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=6,2 bed flat for sale,750000.0,vente
3722,https://www.zoopla.co.uk//for-sale/details/54096082?search_identifier=126ebb161c184d66f0c85a917d8aca4b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=38,2 bed flat for sale,750000.0,vente
2405,https://www.zoopla.co.uk//for-sale/details/54028467?search_identifier=bd268dfed7c29988402539b9a6ce422b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=25,4 bed semi-detached house for sale,750000.0,vente
3041,https://www.zoopla.co.uk//new-homes/details/50199246?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=31,2 bed flat for sale,750000.0,vente
4167,https://www.zoopla.co.uk//for-sale/details/54089747?search_identifier=0c7007bf60077d229b892565fe7c0df3,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=42,3 bed terraced house for sale,750000.0,vente
3407,https://www.zoopla.co.uk//new-homes/details/54102706?search_identifier=9dc7c865aa4092bf72c6a483b1191463,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=35,1 bed flat for sale,750000.0,vente
1413,https://www.zoopla.co.uk//for-sale/details/54141288?search_identifier=b689049719149171b1503742a6e12f89,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=15,2 bed terraced house for sale,750000.0,vente
2438,https://www.zoopla.co.uk//for-sale/details/54120449?search_identifier=bd268dfed7c29988402539b9a6ce422b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=25,Block of flats for sale,750000.0,vente
71,https://www.zoopla.co.uk//for-sale/details/54166045?search_identifier=e431d2b21f8c113b686bf52a8d653f6a,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0,Property for sale,750000.0,vente
595,https://www.zoopla.co.uk//for-sale/details/54157043?search_identifier=c4c4522d09a4180e525e6a6b5efe62e5,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=6,2 bed flat for sale,750000.0,vente
1555,https://www.zoopla.co.uk//for-sale/details/54139480?search_identifier=741597e526e0bc932b16b74bb1c9f5e5,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=16,3 bed flat for sale,750000.0,vente
463,https://www.zoopla.co.uk//for-sale/details/54159336?search_identifier=4b04934ec25d0fa93e83ae8b9deb67ef,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=5,3 bed semi-detached house for sale,750000.0,vente
731,https://www.zoopla.co.uk//for-sale/details/54153755?search_identifier=b76c80d2603f19c8f29aeb2044a454fd,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=8,3 bed flat for sale,750000.0,vente
3322,https://www.zoopla.co.uk//for-sale/details/51429660?search_identifier=fa66bf652959bd95b74ac0d613701526,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=34,2 bed flat for sale,750000.0,vente
2048,https://www.zoopla.co.uk//for-sale/details/54129246?search_identifier=81df929a334627b4b26f5398e1ff779b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=21,5 bed semi-detached house for sale,750000.0,vente
2078,https://www.zoopla.co.uk//for-sale/details/54128543?search_identifier=81df929a334627b4b26f5398e1ff779b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=21,2 bed flat for sale,750000.0,vente
2080,https://www.zoopla.co.uk//for-sale/details/54128534?search_identifier=81df929a334627b4b26f5398e1ff779b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=21,3 bed property for sale,750000.0,vente
137,https://www.zoopla.co.uk//for-sale/details/54165308?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=2,3 bed end terrace house for sale,750000.0,vente
693,https://www.zoopla.co.uk//for-sale/details/54154718?search_identifier=7628ff5369be1389d7c928a9eb4c75d1,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=7,3 bed semi-detached house for sale,750000.0,vente
3771,https://www.zoopla.co.uk//for-sale/details/54095505?search_identifier=126ebb161c184d66f0c85a917d8aca4b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=38,1 bed flat for sale,750000.0,vente
1920,https://www.zoopla.co.uk//for-sale/details/54132710?search_identifier=0cb778de590597a515574175c255df80,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=20,3 bed flat for sale,750000.0,vente
4469,https://www.zoopla.co.uk//for-sale/details/54080420?search_identifier=67ba0911be9c61924e653e74da3148eb,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=45,4 bed detached house for sale,750000.0,vente
4477,https://www.zoopla.co.uk//for-sale/details/54080249?search_identifier=67ba0911be9c61924e653e74da3148eb,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=45,2 bed terraced house for sale,750000.0,vente
3244,https://www.zoopla.co.uk//new-homes/details/54105535?search_identifier=5ca92ebc399a151af28b9cfe6a327213,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=33,2 bed flat for sale,750000.0,vente
2160,https://www.zoopla.co.uk//for-sale/details/54125796?search_identifier=485f3d09a6279ecdebd5fa1f71aab668,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=22,2 bed flat for sale,750000.0,vente
3832,https://www.zoopla.co.uk//for-sale/details/54094824?search_identifier=821909f7980636a44357a204c6cd4dde,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=39,2 bed flat for sale,750000.0,vente
4288,https://www.zoopla.co.uk//for-sale/details/54086096?search_identifier=4a383953bb5d5f63baf930d0fea37709,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=43,2 bed flat for sale,750000.0,vente
3299,https://www.zoopla.co.uk//for-sale/details/54104247?search_identifier=5ca92ebc399a151af28b9cfe6a327213,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=33,3 bed detached house for sale,750000.0,vente
729,https://www.zoopla.co.uk//new-homes/details/54153754?search_identifier=b76c80d2603f19c8f29aeb2044a454fd,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=8,3 bed terraced house for sale,750000.0,vente
4157,https://www.zoopla.co.uk//for-sale/details/54089957?search_identifier=0c7007bf60077d229b892565fe7c0df3,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=42,4 bed detached house for sale,750000.0,vente
2286,https://www.zoopla.co.uk//for-sale/details/54123875?search_identifier=7855bd28b4f8269093228e149b31c366,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=23,4 bed semi-detached house for sale,750000.0,vente
1729,https://www.zoopla.co.uk//for-sale/details/54137058?search_identifier=c8eff9ff1a3aecce5a182c764ac10624,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=18,2 bed flat for sale,750000.0,vente
3588,https://www.zoopla.co.uk//for-sale/details/54098990?search_identifier=4ca3ac5f42f9829a770bdf952ab50893,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=36,2 bed flat for sale,750000.0,vente
3313,https://www.zoopla.co.uk//for-sale/details/54104013?search_identifier=fa66bf652959bd95b74ac0d613701526,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=34,3 bed semi-detached house for sale,750000.0,vente
3730,https://www.zoopla.co.uk//for-sale/details/54095961?search_identifier=126ebb161c184d66f0c85a917d8aca4b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=38,2 bed flat for sale,750000.0,vente
110,https://www.zoopla.co.uk//for-sale/details/54165578?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=2,3 bed terraced house for sale,750000.0,vente
2325,https://www.zoopla.co.uk//for-sale/details/54122210?search_identifier=3db859b17f7188303fb67108baf9eeb7,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=24,3 bed property for sale,750000.0,vente
2334,https://www.zoopla.co.uk//for-sale/details/54122108?search_identifier=3db859b17f7188303fb67108baf9eeb7,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=24,2 bed flat for sale,750000.0,vente
1319,https://www.zoopla.co.uk//for-sale/details/54142310?search_identifier=3cfe3f584c71cef3e322c075eb10e2e9,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=14,5 bed semi-detached house for sale,750000.0,vente
3693,https://www.zoopla.co.uk//new-homes/details/54096376?search_identifier=e2ef349b8061d18709a6a85a84a6f39c,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=37,2 bed flat for sale,750000.0,vente
3009,https://www.zoopla.co.uk//for-sale/details/54110150?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=31,3 bed flat for sale,750000.0,vente
3935,https://www.zoopla.co.uk//for-sale/details/54093584?search_identifier=d4baacc450a5ae752fb3a19f5972dc5a,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=40,2 bed flat for sale,750000.0,vente
3649,https://www.zoopla.co.uk//for-sale/details/54098144?search_identifier=e2ef349b8061d18709a6a85a84a6f39c,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=37,1 bed flat for sale,750000.0,vente
4128,https://www.zoopla.co.uk//for-sale/details/54090724?search_identifier=0c7007bf60077d229b892565fe7c0df3,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=42,2 bed flat for sale,750000.0,vente
