,URL,ville,code postal,adresse,prix £,surface m2,Enchère ou vente,Etat neuf ou ancien,Nombre de chambres,Nombre de SDB,Nombre de séjour,Description,Type bien,Aide
7106,https://www.zoopla.co.uk//for-sale/details/54044825,Londres,SW19,"Ridgway, Wimbledon Village SW19",875000,NA,vente,A,2,1,2,2 bed terraced house for sale,Maison,NA
7107,https://www.zoopla.co.uk//for-sale/details/54044816,Teddington,TW11,"Manor Road, Teddington TW11",485000,5,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7108,https://www.zoopla.co.uk//for-sale/details/54044806,Londres,SW9,"Aigburth Mansions, Hackford Road, London SW9",550000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
7109,https://www.zoopla.co.uk//for-sale/details/54044802,Londres,E2,"Maitland House, Bishops Way, London E2",599950,NA,vente,A,4,NA,NA,4 bed flat for sale,Appartement,NA
7110,https://www.zoopla.co.uk//for-sale/details/54044793,Surbiton,KT6,"Devonshire Drive, Long Ditton, Surbiton KT6",800000,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA
7111,https://www.zoopla.co.uk//for-sale/details/54044794,Kingston Upon Thames,KT2,"Old London Road, Kingston Upon Thames KT2",375000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7112,https://www.zoopla.co.uk//for-sale/details/54044798,Londres,E13,"Cave Road, London E13",450000,NA,vente,A,3,2,NA,3 bed end terrace house for sale,Maison,NA
7113,https://www.zoopla.co.uk//for-sale/details/54044792,Londres,E1,"Betts Street, London E1",265000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
7114,https://www.zoopla.co.uk//for-sale/details/54044791,Londres,SE13,"Cordwell Road, Hither Green SE13",300000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7115,https://www.zoopla.co.uk//new-homes/details/54044784,Londres,E10,"256 Church Road, Leyton E10",465000,75.901751,vente,N,2,2,NA,2 bed flat for sale,Appartement,NA
7116,https://www.zoopla.co.uk//for-sale/details/48836742,Londres,N21,"Seaforth Gardens, Winchmore Hill N21",1850000,325.1605,vente,A,4,2,3,4 bed detached house for sale,Maison,NA
7117,https://www.zoopla.co.uk//for-sale/details/54044753,Purley,CR8,"Godstone Mount, Purley CR8",260000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7118,https://www.zoopla.co.uk//for-sale/details/54044737,London,EC1V,"Seward Street, London EC1V",700000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
7119,https://www.zoopla.co.uk//for-sale/details/54044705,Londres,W14,"Fitzgeorge Avenue, London W14",1200000,NA,vente,A,3,2,1,3 bed flat for sale,Appartement,NA
7120,https://www.zoopla.co.uk//for-sale/details/54044701,Epsom,KT19,"Grove Close, Epsom KT19",525000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
7121,https://www.zoopla.co.uk//new-homes/details/54044697,Londres,E10,"256 Church Road, Leyton E10",335000,51.654068,vente,N,1,1,NA,1 bed flat for sale,Appartement,Help to buy
7122,https://www.zoopla.co.uk//for-sale/details/45862620,Enfield,EN2,"Bycullah Road, Enfield EN2",400000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
7123,https://www.zoopla.co.uk//new-homes/details/54044616,Hounslow,TW4,"Bishopgate House, Staines Road, Hounslow TW4",367000,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,Help to buy
7124,https://www.zoopla.co.uk//for-sale/details/54044609,Londres,W9,"Carlton Mansions, 217 Randolph Avenue, Maida Vale, London W9",975000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
7125,https://www.zoopla.co.uk//for-sale/details/54044557,Morden,SM4,"Blanchland Road, Morden, Surrey SM4",425000,NA,vente,A,2,1,2,2 bed end terrace house for sale,Maison,NA
7126,https://www.zoopla.co.uk//new-homes/details/54044546,Londres,SE16,"Southwark Park Road, London SE16",750000,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
7127,https://www.zoopla.co.uk//new-homes/details/52827351,Alperton,HA0,"Affinity House, Grand Union, Beresford Avenue, Alperton HA0",549000,NA,vente,N,2,NA,NA,2 bed flat for sale,Appartement,NA
7128,https://www.zoopla.co.uk//new-homes/details/52827352,Alperton,HA0,"Affinity House, Grand Union, Beresford Avenue, Alperton HA0",552000,NA,vente,N,2,NA,NA,2 bed flat for sale,Appartement,NA
7129,https://www.zoopla.co.uk//for-sale/details/54044499,Londres,E14,"Pixley Street, London E14",375000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
7130,https://www.zoopla.co.uk//new-homes/details/54044486,Londres,SW18,"Riverside Quarter, Wandsworth, London SW18",785000,NA,vente,N,2,NA,NA,2 bed flat for sale,Appartement,NA
7131,https://www.zoopla.co.uk//for-sale/details/54044413,Londres,SW6,"Crondace Road, London SW6",2500000,NA,vente,A,5,2,2,5 bed terraced house for sale,Maison,NA
7132,https://www.zoopla.co.uk//for-sale/details/54044402,Londres,SE26,"Earlsthorpe Road, London SE26",1395000,NA,vente,A,5,2,3,5 bed end terrace house for sale,Maison,NA
7133,https://www.zoopla.co.uk//for-sale/details/54044405,Londres,W2,"Kendal Steps, St George's Fields, London W2",995000,63,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7134,https://www.zoopla.co.uk//for-sale/details/54044386,Londres,SE9,"Ross Way, London SE9",525000,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
7135,https://www.zoopla.co.uk//for-sale/details/54044380,Londres,SW4,"Gauden Road, London SW4",500000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
7136,https://www.zoopla.co.uk//for-sale/details/54044382,Londres,SW17,"Vant Road, Tooting SW17",500000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7137,https://www.zoopla.co.uk//for-sale/details/54044344,Londres,SW18,"25 Lebanon Road, London SW18",499950,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7138,https://www.zoopla.co.uk//for-sale/details/54044345,Londres,SW6,"Studdridge Street, Peterborough Estate, Fulham, London SW6",2300000,NA,vente,A,4,NA,NA,4 bed terraced house for sale,Maison,NA
7139,https://www.zoopla.co.uk//for-sale/details/54044286,Londres,E1,"Grand Union Walk, London E1",700000,107,vente,A,3,2,2,3 bed terraced house for sale,Maison,NA
7140,https://www.zoopla.co.uk//new-homes/details/54044320,Londres,E10,"256 Church Road, Leyton E10",470000,73.207564,vente,N,2,2,NA,2 bed flat for sale,Appartement,NA
7141,https://www.zoopla.co.uk//for-sale/details/51714098,Londres,NW3,"Belsize Grove, London NW3",325000,NA,vente,A,NA,1,1,Studio for sale,Studio,NA
7142,https://www.zoopla.co.uk//for-sale/details/52365270,Londres,NW3,"41 Adelaide Road, Primrose Hill NW3",450000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
7143,https://www.zoopla.co.uk//for-sale/details/54044267, Bromley,BR2,"Oakdene, 51 Bourne Way, Bromley, Kent BR2",250000,NA,Enchères,A,3,NA,NA,3 bed flat for sale,Appartement,NA
7144,https://www.zoopla.co.uk//for-sale/details/54044261,Harrow,HA1,"Walton Drive, Harrow HA1",595000,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA
7145,https://www.zoopla.co.uk//for-sale/details/54044270,Londres,E10,"Huxley Road, Leyton E10",600000,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
7146,https://www.zoopla.co.uk//for-sale/details/54044231,Londres,SE22,"Barry Road, London SE22",475000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7147,https://www.zoopla.co.uk//for-sale/details/54044230,Londres,SE3,"Westcombe Hill, London SE3",360000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7148,https://www.zoopla.co.uk//new-homes/details/52624067,Londres,E11,"Plot 8, Forest Road, London E11",355000,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
7149,https://www.zoopla.co.uk//for-sale/details/54044197,Londres,E14,"Avon Court, 1 Clyde Square, Canary Wharf, London E14",399995,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
7150,https://www.zoopla.co.uk//for-sale/details/54044163,Londres,SE6,"Catford Broadway, Catford, London SE6",250000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7151,https://www.zoopla.co.uk//for-sale/details/54044112,Londres,W6,"St. Peters Square, Hammersmith, London W6",3750000,NA,vente,A,4,NA,NA,4 bed terraced house for sale,Maison,NA
7152,https://www.zoopla.co.uk//for-sale/details/54044077,Londres,SW3,"Carlyle Square, London SW3",6250000,NA,vente,A,5,NA,NA,5 bed end terrace house for sale,Maison,NA
7153,https://www.zoopla.co.uk//for-sale/details/54043995,Enfield,EN2,"Holtwhites Hill, Enfield EN2",650000,NA,vente,A,4,2,1,4 bed semi-detached house for sale,Maison,NA
7154,https://www.zoopla.co.uk//for-sale/details/54043986,Wallington,SM6,"Harcourt Road, Wallington SM6",280000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7155,https://www.zoopla.co.uk//for-sale/details/52978139,Northwood,HA6,"Watford Road, Northwood HA6",445000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
7156,https://www.zoopla.co.uk//new-homes/details/54043981,Londres,E10,"256 Church Road, Leyton E10",499995,79.060453,vente,N,3,2,NA,3 bed flat for sale,Appartement,NA
7157,https://www.zoopla.co.uk//for-sale/details/54043973,Londres,SE28,"Wigeon Path, London SE28",320000,76,vente,A,2,1,1,2 bed property for sale,Maison avec jardin,NA
7158,https://www.zoopla.co.uk//for-sale/details/54043869,Londres,N8,"Seymour Road, London N8",950000,NA,vente,A,4,3,2,4 bed end terrace house for sale,Maison,NA
7159,https://www.zoopla.co.uk//for-sale/details/54043862,Londres,NW11,"Wellgarth Road, Hampstead Garden Suburb NW11",3395000,NA,vente,A,6,2,3,6 bed detached house for sale,Maison,NA
7160,https://www.zoopla.co.uk//for-sale/details/54043833,Stanmore,HA7,"York Avenue, Stanmore HA7",495000,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA
7161,https://www.zoopla.co.uk//for-sale/details/54043827,Barnet,EN5,"Sebright Road, Barnet EN5",650000,101,vente,A,3,2,2,3 bed property for sale,Maison avec jardin,NA
7162,https://www.zoopla.co.uk//for-sale/details/54043798,Richmond,TW9,"Sheen Road, Richmond TW9",550000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7163,https://www.zoopla.co.uk//for-sale/details/51140211,Wembley,HA0,"Tregenna Court, Harrow Road, Wembley HA0",450000,NA,vente,A,2,2,1,2 bed maisonette for sale,Maisonette,NA
7164,https://www.zoopla.co.uk//for-sale/details/54043769,Barnet,EN4,"Church Farm, Church Hill Road, East Barnet, Barnet EN4",5000000,NA,vente,A,6,7,6,6 bed detached house for sale,Maison,NA
7165,https://www.zoopla.co.uk//new-homes/details/54043756,Londres,N1,"Bevenden Street, Hoxton N1",825000,71.628213,vente,N,2,2,NA,2 bed flat for sale,Appartement,NA
7166,https://www.zoopla.co.uk//new-homes/details/54043678,Londres,N1,"New North Road, Hoxton N1",865000,80.268192,vente,N,2,2,NA,2 bed flat for sale,Appartement,NA
7167,https://www.zoopla.co.uk//for-sale/details/54043705,Londres,SE27,"Knights Hill, West Norwood SE27",600000,NA,vente,A,3,2,1,3 bed maisonette for sale,Maisonette,NA
7168,https://www.zoopla.co.uk//for-sale/details/54043692,Londres,N7,"476 Caledonian Road, London N7",173250,48.402463,vente,A,1,1,NA,1 bed flat for sale,Appartement,NA
7169,https://www.zoopla.co.uk//for-sale/details/54043696,Londres,W7,"Seward Road, London W7",850000,NA,vente,A,4,2,3,4 bed semi-detached house for sale,Maison,NA
7170,https://www.zoopla.co.uk//for-sale/details/54043700,Londres,SW4,"Maple Close, Clapham, London SW4",525000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7171,https://www.zoopla.co.uk//for-sale/details/54043647,Londres,W8,"Abingdon Villas, Kensington, London W8",4650000,305.093452,vente,A,6,4,2,6 bed terraced house for sale,Maison,NA
7172,https://www.zoopla.co.uk//for-sale/details/54043632,Londres,NW2,"Wilkinson Close, London NW2",500000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
7173,https://www.zoopla.co.uk//for-sale/details/54043599,Orpington,BR5,"Killewarren Way, Orpington BR5",325000,NA,vente,A,2,1,1,2 bed terraced house for sale,Maison,NA
7174,https://www.zoopla.co.uk//for-sale/details/54043565,Hampton,TW12,"Chelsea Close, Hampton Hill, Hampton TW12",279950,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
7175,https://www.zoopla.co.uk//for-sale/details/54043540,Ilford,IG6,"Dryden Close, Ilford IG6",275000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7176,https://www.zoopla.co.uk//for-sale/details/54043513,Londres,SE25,"Howard Road, London SE25",249950,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7177,https://www.zoopla.co.uk//for-sale/details/54043493,London,E1W,"Welland Mews, London E1W",1125000,NA,vente,A,4,3,2,4 bed terraced house for sale,Maison,NA
7178,https://www.zoopla.co.uk//for-sale/details/54043457, Croydon,CR0,"Flat 6 Abinger Court, 8 Elmwood Road, Croydon, Surrey CR0",155000,NA,Enchères,A,2,NA,NA,2 bed flat for sale,Appartement,NA
7179,https://www.zoopla.co.uk//new-homes/details/54043501,Londres,N1,"New North Road, Hoxton N1",900000,80.268192,vente,N,2,2,NA,2 bed flat for sale,Appartement,NA
7180,https://www.zoopla.co.uk//new-homes/details/54043436,Londres,N1,"New North Road, Hoxton N1",825000,78.503035,vente,N,2,2,NA,2 bed flat for sale,Appartement,NA
7181,https://www.zoopla.co.uk//for-sale/details/54043399,Croydon,CR0,"Aldrich Crescent, New Addington, Croydon CR0",280000,NA,vente,A,2,2,2,2 bed semi-detached house for sale,Maison,NA
7182,https://www.zoopla.co.uk//new-homes/details/54043053,Londres,N1,"Bevenden Street, Hoxton N1",670000,51.09665,vente,N,1,1,NA,1 bed flat for sale,Appartement,NA
7183,https://www.zoopla.co.uk//for-sale/details/54043353,Londres,W11,"Portland Road, London W11",3250000,NA,vente,A,5,2,2,5 bed terraced house for sale,Maison,NA
7184,https://www.zoopla.co.uk//new-homes/details/54043281,Londres,E11,"Plot 6, Forest Road, London E11",375000,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
7185,https://www.zoopla.co.uk//for-sale/details/52973716,Londres,N12,"Finchley Park, North Finchley, London N12",475000,NA,vente,A,2,NA,NA,2 bed semi-detached house for sale,Maison,NA
7186,https://www.zoopla.co.uk//new-homes/details/54043134,Londres,E11,"Plot 4, Forest Road, London E11",NA,NA,vente,N,3,1,1,3 bed flat for sale,Appartement,NA
7187,https://www.zoopla.co.uk//for-sale/details/54043123,Londres,E17,"Forest Road, London E17",519995,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
7188,https://www.zoopla.co.uk//for-sale/details/54043124,Beckenham,BR3,"56 High Street, Beckenham BR3",415000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
7189,https://www.zoopla.co.uk//for-sale/details/54043114,Londres,NW10,"Craven Park, London NW10",2000000,NA,vente,A,8,NA,NA,8 bed block of flats for sale,Appartement,NA
7190,https://www.zoopla.co.uk//for-sale/details/52885666,Londres,W4,"Burlington Court, Spencer Road, Grove Park, Chiswick, London W4",400000,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
7191,https://www.zoopla.co.uk//for-sale/details/54043093,Hounslow,TW3,"Douglas Road, Hounslow TW3",425000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
7192,https://www.zoopla.co.uk//for-sale/details/54043054,Ewell,KT17,"Beaufort Way, Ewell KT17",500000,NA,vente,A,3,1,1,3 bed semi-detached bungalow for sale,Bungalow,NA
7193,https://www.zoopla.co.uk//for-sale/details/51938314,Londres,N4,"Osborne Road, Stroud Green N4",415000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
7194,https://www.zoopla.co.uk//for-sale/details/54043007,Bromley,BR2,"Southborough Lane, Bromley BR2",670000,NA,vente,A,4,2,2,4 bed semi-detached house for sale,Maison,NA
7195,https://www.zoopla.co.uk//new-homes/details/54043022,Londres,N1,"Bevenden Street, Hoxton N1",720000,51.09665,vente,N,1,1,NA,1 bed flat for sale,Appartement,NA
7196,https://www.zoopla.co.uk//for-sale/details/54042986,Bexleyheath,DA7,"Mark Close, Bexleyheath, Kent DA7",375000,NA,vente,A,3,1,1,3 bed end terrace house for sale,Maison,NA
7197,https://www.zoopla.co.uk//for-sale/details/49152485,London,SW1W,"Consort Rise, London SW1W",1275000,NA,vente,A,3,2,1,3 bed flat for sale,Appartement,NA
7198,https://www.zoopla.co.uk//for-sale/details/54042922,Londres,W10,"Ladbroke Grove, Notting Hill, London W10",1050000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
7199,https://www.zoopla.co.uk//for-sale/details/54042919,London,SW1X,"Park Mansions, Knightsbridge, London SW1X",1650000,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
7200,https://www.zoopla.co.uk//new-homes/details/54042895,Londres,E11,"Plot 2, Forest Road, London E11",NA,NA,vente,N,3,1,1,3 bed flat for sale,Appartement,NA
7201,https://www.zoopla.co.uk//new-homes/details/54042860,Londres,E11,"Forest Road, Leytonstone, London E11",NA,NA,vente,N,2,1,1,2 bed flat for sale,Appartement,NA
7202,https://www.zoopla.co.uk//new-homes/details/54042850,London,WC2R,"Arundel Street, London WC2R",2000000,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
7203,https://www.zoopla.co.uk//for-sale/details/54042825,Wallington,SM6,"Bloxworth Close, Wallington SM6",315000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7204,https://www.zoopla.co.uk//for-sale/details/54042844,Londres,N15,"West Green Road, Tottenham N15",220000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
7205,https://www.zoopla.co.uk//new-homes/details/54042812,Thornton Heath,CR7,"Manchester Road, Thornton Heath CR7",325000,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
7206,https://www.zoopla.co.uk//for-sale/details/54034837,Londres,SW15,"Jordan Court, Upper Richmond Road, Putney, London. UK. SW15",7500,NA,vente,A,NA,NA,NA,Studio for sale,Studio,NA
7207,https://www.zoopla.co.uk//for-sale/details/54034839,Londres,NW3,"Hillfield Court, Belsize Avenue, London. NW3",825000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7208,https://www.zoopla.co.uk//for-sale/details/54042679,Hounslow,TW5,"Blossom Waye, Heston, Hounslow TW5",579950,NA,vente,A,3,2,2,3 bed semi-detached house for sale,Maison,NA
7209,https://www.zoopla.co.uk//for-sale/details/54042664,Londres,N19,"Junction Road, London N19",1150000,NA,vente,A,NA,NA,NA,Land for sale,Terrain,NA
7210,https://www.zoopla.co.uk//for-sale/details/54042617,Londres,SW7,"Queens Gate Terrace, London SW7",2450000,NA,vente,A,3,3,1,3 bed flat for sale,Appartement,NA
7211,https://www.zoopla.co.uk//for-sale/details/54042575,Teddington,TW11,"Sunnyside Road, Teddington TW11",649950,NA,vente,A,3,1,2,3 bed end terrace house for sale,Maison,NA
7212,https://www.zoopla.co.uk//for-sale/details/54042559,Mitcham,CR4,"York Street, Mitcham CR4",200000,NA,vente,A,1,1,NA,1 bed flat for sale,Appartement,NA
7213,https://www.zoopla.co.uk//for-sale/details/54042560,Mitcham,CR4,"York Street, Mitcham CR4",200000,NA,vente,A,1,1,NA,1 bed flat for sale,Appartement,NA
7214,https://www.zoopla.co.uk//for-sale/details/54042551,Hillingdon,UB8,"Chapel Lane, Hillingdon UB8",450000,NA,vente,A,3,2,1,3 bed terraced house for sale,Maison,NA
7215,https://www.zoopla.co.uk//for-sale/details/54042534,Hillingdon,UB10,"Vine Lane, Hillingdon UB10",500000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
7216,https://www.zoopla.co.uk//for-sale/details/54042523,Sidcup,DA14,"North Cray Road, Sidcup DA14",525000,NA,vente,A,2,NA,NA,2 bed detached bungalow for sale,Bungalow,NA
7217,https://www.zoopla.co.uk//for-sale/details/54042521,Orpington,BR5,"Croxley Green, Orpington BR5",309950,NA,vente,A,2,NA,NA,2 bed end terrace house for sale,Maison,NA
7218,https://www.zoopla.co.uk//for-sale/details/54042474,Londres,W13,"St. James Avenue, Ealing W13",900000,147.065449,vente,A,4,1,3,4 bed semi-detached house for sale,Maison,NA
7219,https://www.zoopla.co.uk//new-homes/details/54042465,Londres,E11,"109 Forest Road, Leytonstone, London E11",NA,NA,vente,N,2,1,1,2 bed flat for sale,Appartement,NA
7220,https://www.zoopla.co.uk//for-sale/details/54042446,Londres,W2,"Aubrey House, 7 Maida Avenue, London W2",875000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7221,https://www.zoopla.co.uk//for-sale/details/54042445,Londres,SW18,"Severn House, 19 Enterprise Way, London SW18",600000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
7222,https://www.zoopla.co.uk//for-sale/details/54042439,Whitton,TW3,"Whitton Dene, Whitton, Middlesex TW3",375000,NA,vente,A,1,1,2,1 bed end terrace house for sale,Maison,NA
7223,https://www.zoopla.co.uk//for-sale/details/52891974, Feltham,TW13,"Phoenix Court, Chertsey Road, Feltham, Surrey TW13",280000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7224,https://www.zoopla.co.uk//for-sale/details/52482705,Londres,SW18,"Huguenot Terrace, 15-21 East Hill, London SW18",280000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
7225,https://www.zoopla.co.uk//for-sale/details/54042417,Thornton Heath,CR7,"Camden Gardens, Thornton Heath CR7",375000,NA,vente,A,3,1,1,3 bed semi-detached house for sale,Maison,NA
7226,https://www.zoopla.co.uk//for-sale/details/48756565,Londres,N19,"Brecknock Road, London N19",575000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7227,https://www.zoopla.co.uk//for-sale/details/54042379,South Croydon,CR2,"Garage At 51 St. Augustines Avenue, South Croydon, Surrey CR2",5000,NA,Enchères,A,NA,NA,NA,Parking/garage for sale,Garage/parking,NA
7228,https://www.zoopla.co.uk//for-sale/details/54042340,Hayes,UB3,"Parsonage Close, Hayes UB3",285000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7229,https://www.zoopla.co.uk//for-sale/details/54042345,Londres,NW1,"Albany Street, London NW1",1100000,NA,vente,A,3,2,NA,3 bed flat for sale,Appartement,NA
7230,https://www.zoopla.co.uk//for-sale/details/54042336,Surbiton,KT5,"Moresby Avenue, Berrylands, Surbiton KT5",749950,NA,vente,A,4,1,2,4 bed semi-detached house for sale,Maison,NA
7231,https://www.zoopla.co.uk//for-sale/details/54042265,Londres,SE8,"Scawen Road, Deptford, London SE8",875000,NA,vente,A,5,2,NA,5 bed terraced house for sale,Maison,NA
7232,https://www.zoopla.co.uk//for-sale/details/54042264,Londres,SW18,"St. Ann's Hill, London SW18",555000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7233,https://www.zoopla.co.uk//for-sale/details/54042259,Londres,SW6,"Sherbrooke Road, Munster Village, London SW6",1575000,NA,vente,A,4,3,1,4 bed terraced house for sale,Maison,NA
7234,https://www.zoopla.co.uk//for-sale/details/54042250,South Croydon,CR2,"51D St. Augustines Avenue, South Croydon, Surrey CR2",75000,NA,Enchères,A,NA,NA,NA,Studio for sale,Studio,NA
7235,https://www.zoopla.co.uk//new-homes/details/54042236,Bexleyheath,DA7,"Eversley Avenue, Bexleyheath DA7",400000,NA,vente,N,3,1,1,3 bed end terrace house for sale,Maison,NA
7236,https://www.zoopla.co.uk//for-sale/details/54042213,Londres,N1,"Isabella Mews, Balls Pond Road, London N1",550000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
7237,https://www.zoopla.co.uk//for-sale/details/54042169,Orpington,BR5,"Friar Road, Orpington BR5",375000,NA,vente,A,2,NA,NA,2 bed semi-detached bungalow for sale,Bungalow,NA
7238,https://www.zoopla.co.uk//for-sale/details/54042120,Londres,E17,"Rensburg Road, London E17",675000,NA,vente,A,5,2,1,5 bed terraced house for sale,Maison,NA
7239,https://www.zoopla.co.uk//for-sale/details/54042106,Ilford,IG1,"Redcliffe Gardens, Ilford IG1",600000,NA,vente,A,3,NA,NA,3 bed semi-detached house for sale,Maison,NA
7240,https://www.zoopla.co.uk//for-sale/details/54042105,Ilford,IG1,"Canterbury Avenue, Ilford IG1",550000,NA,vente,A,3,NA,NA,3 bed semi-detached house for sale,Maison,NA
7241,https://www.zoopla.co.uk//for-sale/details/54042059,Londres,E1,"Fletcher Street, Tower Hill E1",670000,78.96755,vente,A,2,2,NA,2 bed flat for sale,Appartement,NA
7242,https://www.zoopla.co.uk//for-sale/details/54042022,Londres,NW9,"Lodore Gardens, Colindale NW9",650000,NA,vente,A,3,1,1,3 bed semi-detached house for sale,Maison,NA
7243,https://www.zoopla.co.uk//for-sale/details/54042001,Hillingdon,UB10,"Burleigh Road, Hillingdon UB10",425000,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
7244,https://www.zoopla.co.uk//for-sale/details/54042008,Londres,N17,"7 White Hart Lane, Tottenham, London N17",450000,NA,Enchères,A,5,NA,NA,5 bed end terrace house for sale,Maison,NA
7245,https://www.zoopla.co.uk//for-sale/details/54041997,Londres,N10,"Colney Hatch Lane, London N10",749995,121.795833,vente,A,3,3,1,3 bed maisonette for sale,Maisonette,NA
7246,https://www.zoopla.co.uk//for-sale/details/54041960,Londres,SW20,"346 Grand Drive, Morden, London SW20",150000,NA,Enchères,A,2,NA,NA,2 bed flat for sale,Appartement,NA
7247,https://www.zoopla.co.uk//new-homes/details/54041896,Londres,E10,"256 Church Road, Leyton E10",325000,53.605031,vente,N,1,1,NA,1 bed flat for sale,Appartement,NA
7248,https://www.zoopla.co.uk//for-sale/details/54041861,Londres,SW12,"Gateway House, 2A Balham Hill, London SW12",325000,NA,vente,A,NA,1,1,Studio for sale,Studio,NA
7249,https://www.zoopla.co.uk//for-sale/details/54041848,Ilford,IG6,"Fencepiece Road, Ilford IG6",625000,NA,vente,A,NA,NA,NA,Land for sale,Terrain,NA
7250,https://www.zoopla.co.uk//for-sale/details/54041793,Londres,E11,"Hainault Road, London E11",700000,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
7251,https://www.zoopla.co.uk//for-sale/details/54041804,Enfield,EN3,"Catisfield Road, Enfield EN3",379995,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
7252,https://www.zoopla.co.uk//for-sale/details/54041801,Old Coulsdon,CR5,"Tollers Lane, Old Coulsdon CR5",450000,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA
7253,https://www.zoopla.co.uk//for-sale/details/54041775,Hounslow,TW5,"Browning Way, Hounslow TW5",520000,NA,vente,A,3,1,1,3 bed semi-detached house for sale,Maison,NA
7254,https://www.zoopla.co.uk//for-sale/details/54041742,Londres,SW3,"Sloane Avenue Mansions, Sloane Avenue, Chelsea SW3",460000,NA,vente,A,NA,1,1,Studio for sale,Studio,NA
7255,https://www.zoopla.co.uk//for-sale/details/54041558,Londres,SW15,"Arabella Drive, London SW15",525000,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
7256,https://www.zoopla.co.uk//for-sale/details/54040921,Londres,E7,"Sherrard Road, London E7",535000,82.033349,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
7257,https://www.zoopla.co.uk//for-sale/details/54041498,Purley,CR8,"Riddlesdown Road, Purley CR8",700000,NA,vente,A,4,2,3,4 bed detached house for sale,Maison,NA
