,URL,code postal,adresse,prix £,surface m2,Enchère ou vente,Etat neuf ou ancien,Nombre de chambres,Nombre de SDB,Nombre de séjour,Description,Type bien,Aide
120,https://www.zoopla.co.uk//for-sale/details/54345013?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,N16,"Shakspeare Walk, London N16",475000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
121,https://www.zoopla.co.uk//for-sale/details/54344979?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,NW4,"Sherwood Road, London NW4",1950000,223.803327,vente,A,5,2,4,5 bed detached house for sale,Maison,NA
122,https://www.zoopla.co.uk//for-sale/details/52829023?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,W12,"Godolphin Road, London W12",895000,NA,vente,A,3,NA,NA,3 bed maisonette for sale,Maisonette,NA
123,https://www.zoopla.co.uk//for-sale/details/54344971?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,E7,"Nigel Road, London E7",495000,NA,vente,A,3,2,2,3 bed terraced house for sale,Maison,NA
124,https://www.zoopla.co.uk//for-sale/details/54344939?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,SE24,"Criterion Mews, Herne Hill, London SE24",475000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
125,https://www.zoopla.co.uk//for-sale/details/54344930?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,EC1R,"Catherine Griffiths Court, Pine Street, London EC1R",475000,NA,vente,A,1,1,NA,1 bed flat for sale,Appartement,NA
126,https://www.zoopla.co.uk//for-sale/details/54344899?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,NW2,"Chandos Road, Willesden Green, London NW2",650000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
127,https://www.zoopla.co.uk//for-sale/details/54344850?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,N1,"Tottenham Road, Islington N1",750000,NA,vente,A,3,2,1,3 bed flat for sale,Appartement,NA
128,https://www.zoopla.co.uk//for-sale/details/54344833?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,W9,"Warlock Road, London W9",495000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
129,https://www.zoopla.co.uk//for-sale/details/54344817?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,SM6,"Manor Road North, Wallington, Surrey SM6",515000,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA
130,https://www.zoopla.co.uk//new-homes/details/54344830?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,SW19,"Beatrice Place, London SW19",1530000,NA,vente,N,5,3,2,5 bed terraced house for sale,Maison,NA
131,https://www.zoopla.co.uk//new-homes/details/52913242?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,NW9,"""Hyde Apartments"" at Meadowlark House Moorhen Drive, Hendon, London NW9",541500,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
132,https://www.zoopla.co.uk//new-homes/details/53130593?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,HA1,"""Rokeby Apartments"" at Harrow View, Harrow HA1",402000,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
133,https://www.zoopla.co.uk//new-homes/details/34330245?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,NW9,"""Hyde Apartments"" at Meadowlark House Moorhen Drive, Hendon, London NW9",349000,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
134,https://www.zoopla.co.uk//for-sale/details/54344798?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,HA4,"Whitby Road, Ruislip Manor, Middlesex HA4",695000,NA,vente,A,4,2,2,4 bed end terrace house for sale,Maison,NA
135,https://www.zoopla.co.uk//for-sale/details/54307313?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,E4,"Coolgardie Avenue, Highams Park E4",599950,123.375184,vente,A,4,2,1,4 bed terraced house for sale,Maison,NA
136,https://www.zoopla.co.uk//for-sale/details/49234925?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,SW18,"Eastfields Avenue, London SW18",1250000,NA,vente,A,3,3,1,3 bed flat for sale,Appartement,NA
137,https://www.zoopla.co.uk//for-sale/details/54344699?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,SW11,"Eccles Road, Battersea SW11",935000,NA,vente,A,3,2,1,3 bed flat for sale,Appartement,NA
138,https://www.zoopla.co.uk//for-sale/details/54344638?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,N22,"Newnham Road, London N22",385000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
139,https://www.zoopla.co.uk//for-sale/details/54344627?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,CR0,"Lynden Hyrst, Addiscombe Road, Croydon CR0",325000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
140,https://www.zoopla.co.uk//for-sale/details/54344609?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,EN5,"Manor Road, Barnet EN5",2120000,NA,vente,A,10,10,NA,Land for sale,Terrain,NA
141,https://www.zoopla.co.uk//for-sale/details/54344522?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,UB4,"Chatsworth Road, Yeading, Hayes UB4",459950,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA
142,https://www.zoopla.co.uk//for-sale/details/54344559?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,EN5,"Hillside Gardens, Barnet EN5",850000,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA
143,https://www.zoopla.co.uk//for-sale/details/54344551?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,CR2,"Purley Downs Road, South Croydon CR2",650000,NA,vente,A,3,1,3,3 bed semi-detached house for sale,Maison,NA
144,https://www.zoopla.co.uk//for-sale/details/54344558?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,SW13,"William Hunt Mansions, Barnes, London SW13",2000000,NA,vente,A,3,3,1,3 bed flat for sale,Appartement,NA
145,https://www.zoopla.co.uk//for-sale/details/54344507?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,N22,"Northbrook Road, London N22",539000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
146,https://www.zoopla.co.uk//for-sale/details/54344502?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,RM12,"Naunton Way, Hornchurch, Essex RM12",142500,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
147,https://www.zoopla.co.uk//for-sale/details/54344481?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,EN6,"Ladbrooke Drive, Potters Bar, Herts EN6",750000,NA,vente,A,4,2,2,4 bed property for sale,Maison avec jardin,NA
148,https://www.zoopla.co.uk//for-sale/details/54344468?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,EN6,"Thornton Road, Potters Bar EN6",450000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
149,https://www.zoopla.co.uk//for-sale/details/54344425?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,N17,"Henningham Road, London N17",535000,NA,vente,A,4,2,NA,4 bed terraced house for sale,Maison,NA
150,https://www.zoopla.co.uk//for-sale/details/54344369?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,SE15,"Blenheim Grove, London SE15",599995,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
151,https://www.zoopla.co.uk//for-sale/details/54344354?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,DA15,"Corbylands Road, Sidcup DA15",399995,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
152,https://www.zoopla.co.uk//for-sale/details/54344267?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,IG8,"Harold Road, Woodford Green IG8",775000,NA,vente,A,4,2,2,4 bed detached house for sale,Maison,NA
153,https://www.zoopla.co.uk//for-sale/details/54344236?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,SM6,"Guildford Way, Wallington SM6",470000,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
154,https://www.zoopla.co.uk//for-sale/details/53091537?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,N13,"Hawthorn Avenue, London N13",620000,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
155,https://www.zoopla.co.uk//for-sale/details/54344197?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,RM11,"The Lodge, Hornchurch Road, Hornchurch RM11",150000,NA,vente,A,1,1,1,1 bed maisonette for sale,Maisonette,NA
156,https://www.zoopla.co.uk//for-sale/details/37615609?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,EN1,"Ash Grove, Bush Hill Park EN1",499995,NA,vente,A,2,1,1,2 bed bungalow for sale,Bungalow,NA
157,https://www.zoopla.co.uk//for-sale/details/54344120?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,E14,"Globe House, London City Island, London E14",625000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
158,https://www.zoopla.co.uk//for-sale/details/54344105?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,KT2,"Acre Road, Kingston Upon Thames KT2",485000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
159,https://www.zoopla.co.uk//for-sale/details/54344104?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,HA5,"Barrow Point Lane, Pinner Village, Middlesex HA5",1450000,NA,vente,A,5,5,3,5 bed detached house for sale,Maison,NA
160,https://www.zoopla.co.uk//for-sale/details/54344066?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,UB8,"West Common Road, Uxbridge UB8",575000,NA,vente,A,2,1,3,2 bed property for sale,Maison avec jardin,NA
161,https://www.zoopla.co.uk//for-sale/details/54344049?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,EN6,"Sherwood Avenue, Potters Bar EN6",585000,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA
162,https://www.zoopla.co.uk//for-sale/details/54343994?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,E14,"Basin Approach, London E14",575000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
163,https://www.zoopla.co.uk//for-sale/details/54343979?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,RM2,"Roslyn Gardens, Gidea Park, Romford RM2",650000,NA,vente,A,3,1,3,3 bed semi-detached house for sale,Maison,NA
164,https://www.zoopla.co.uk//for-sale/details/54343886?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,HA4,"Park Avenue, Ruislip HA4",800000,NA,vente,A,4,2,2,4 bed detached house for sale,Maison,NA
165,https://www.zoopla.co.uk//for-sale/details/54343879?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,W14,"Gratton Road, London W14",480000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
166,https://www.zoopla.co.uk//for-sale/details/54343854?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,RM7,"Essex Road, Romford RM7",500000,NA,vente,A,4,1,1,4 bed terraced house for sale,Maison,NA
167,https://www.zoopla.co.uk//for-sale/details/54343855?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,NW6,"Carlton Vale, London NW6",510000,NA,vente,A,3,1,1,3 bed maisonette for sale,Maisonette,NA
168,https://www.zoopla.co.uk//for-sale/details/54343851?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,UB10,"Chalfont Mews, Hillingdon, Uxbridge UB10",300000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
169,https://www.zoopla.co.uk//for-sale/details/54343842?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,KT19,"Christchurch Place, Epsom KT19",525000,NA,vente,A,3,2,2,3 bed flat for sale,Appartement,NA
170,https://www.zoopla.co.uk//for-sale/details/50613538?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,E16,"Goldwing Close, London E16",365000,NA,vente,A,2,1,1,2 bed terraced house for sale,Maison,NA
171,https://www.zoopla.co.uk//for-sale/details/54343797?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,E11,"Browning Road, London E11",800000,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
172,https://www.zoopla.co.uk//for-sale/details/54343786?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,W14,"Warren House, Beckford Close, Kensington, London W14",995000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
173,https://www.zoopla.co.uk//for-sale/details/54343792?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,SW4,"Beresford House, Clapham, London SW4",625000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
174,https://www.zoopla.co.uk//new-homes/details/54343758?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,N20,"High Road, London N20",480000,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,Help to buy
175,https://www.zoopla.co.uk//for-sale/details/54343706?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,EC1A,"Hosier Lane, London EC1A",509950,NA,vente,A,NA,1,NA,Studio for sale,Studio,NA
176,https://www.zoopla.co.uk//new-homes/details/54343680?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,SE5,"Camberwell New Road, London SE5",485000,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,Help to buy
177,https://www.zoopla.co.uk//new-homes/details/54343664?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,SE5,"Camberwell New Road, London SE5",599950,NA,vente,N,2,1,1,2 bed flat for sale,Appartement,NA
178,https://www.zoopla.co.uk//for-sale/details/54343648?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,E5,"Woodmill Road, London E5",400000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
179,https://www.zoopla.co.uk//for-sale/details/54343646?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,KT19,"Kingston Road, Ewell, Epsom KT19",600000,NA,vente,A,4,NA,NA,4 bed detached house for sale,Maison,NA
180,https://www.zoopla.co.uk//for-sale/details/54343593?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,E1,"Portelet Road, Stepney Green E1",410000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
181,https://www.zoopla.co.uk//for-sale/details/54343596?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,HA1,"Maven Court, Harrow On The Hill, Middlesex HA1",474950,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
182,https://www.zoopla.co.uk//for-sale/details/54343571?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,E1,"Old Castle Street, Aldgate E1",535000,NA,vente,A,3,1,1,3 bed flat for sale,Appartement,NA
183,https://www.zoopla.co.uk//for-sale/details/54343548?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,E8,"Tyssen Street, Dalston E8",565000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
184,https://www.zoopla.co.uk//for-sale/details/54343551?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,N15,"Falmer Road, London N15",650000,NA,vente,A,3,2,2,3 bed terraced house for sale,Maison,NA
185,https://www.zoopla.co.uk//for-sale/details/54343525?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,NW8,"Alexandra Road, London NW8",415000,40,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
186,https://www.zoopla.co.uk//for-sale/details/54343523?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,UB4,"Hoppner Road, Hayes, Middlesex UB4",425000,NA,vente,A,3,1,2,3 bed end terrace house for sale,Maison,NA
187,https://www.zoopla.co.uk//for-sale/details/54343466?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,W14,"Gratton Road, London W14",480000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
188,https://www.zoopla.co.uk//for-sale/details/54343405?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,TW12,"Cranmer Road, Hampton Hill, Hampton TW12",637500,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
189,https://www.zoopla.co.uk//for-sale/details/54343393?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,KT2,"Dartmouth House, Royal Quarter, Kingston Upon Thames KT2",325000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
190,https://www.zoopla.co.uk//for-sale/details/54343397?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,RM8,"Campden Crescent, Becontree, Dagenham RM8",335000,NA,vente,A,3,1,1,3 bed semi-detached house for sale,Maison,NA
191,https://www.zoopla.co.uk//for-sale/details/54343376?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,RM12,"West Malling Way, Hornchurch RM12",400000,NA,vente,A,3,2,2,3 bed terraced house for sale,Maison,NA
192,https://www.zoopla.co.uk//for-sale/details/54343339?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,N6,"25 Milton Avenue, Highgate N6",550000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
193,https://www.zoopla.co.uk//for-sale/details/54343328?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,SW1W,"Hepworth Court, Grosvenor Waterside, London SW1W",750000,NA,vente,A,NA,NA,NA,Studio for sale,Studio,NA
194,https://www.zoopla.co.uk//new-homes/details/54343260?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,SE15,"Peckham Rye, London SE15",675000,NA,vente,N,2,1,1,2 bed flat for sale,Appartement,NA
195,https://www.zoopla.co.uk//for-sale/details/54343248?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,SW20,"Kingston Road, London SW20",550000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
196,https://www.zoopla.co.uk//for-sale/details/54343234?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,SW6,"Pursers Cross Road, London SW6",700000,NA,vente,A,2,1,NA,2 bed flat for sale,Appartement,NA
197,https://www.zoopla.co.uk//for-sale/details/54343218?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,UB6,"Whitton Avenue West, Greenford UB6",440000,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
198,https://www.zoopla.co.uk//for-sale/details/54343188?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,N7,"Chris Pullen Way, London N7",650000,NA,vente,A,2,1,NA,2 bed flat for sale,Appartement,NA
199,https://www.zoopla.co.uk//new-homes/details/54343175?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,SE14,"""Apartment"" at Goodwood Road, London SE14",534950,NA,vente,N,2,NA,1,2 bed flat for sale,Appartement,NA
200,https://www.zoopla.co.uk//for-sale/details/54343156?search_identifier=4f4aae62b53cd91ca1efde5d676306f8,IG8,"Knighton Drive, Woodford Green IG8",1250000,NA,vente,A,4,2,2,4 bed semi-detached house for sale,Maison,NA
201,https://www.zoopla.co.uk//for-sale/details/54343145?search_identifier=4f4aae62b53cd91ca1efde5d676306f8,SE23,"51 Dacres Road, Forest Hill / Sydenham SE23",400000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
202,https://www.zoopla.co.uk//for-sale/details/54343092?search_identifier=4f4aae62b53cd91ca1efde5d676306f8,SE7,"Greenbay Road, Charlton SE7",380000,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
203,https://www.zoopla.co.uk//for-sale/details/54343101?search_identifier=4f4aae62b53cd91ca1efde5d676306f8,TW12,"Edward Close, Hampton Hill, Hampton TW12",565000,NA,vente,A,3,1,1,3 bed property for sale,Maison avec jardin,NA
204,https://www.zoopla.co.uk//for-sale/details/46567275?search_identifier=4f4aae62b53cd91ca1efde5d676306f8,SW5,"Earls Court, Earls Court SW5",1150000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
205,https://www.zoopla.co.uk//for-sale/details/54343049?search_identifier=4f4aae62b53cd91ca1efde5d676306f8,IG8,"Grenville Gardens, Woodford Green IG8",625000,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
206,https://www.zoopla.co.uk//for-sale/details/54342947?search_identifier=4f4aae62b53cd91ca1efde5d676306f8,SW18,"Turenne Close, Wandsworth SW18",450000,75.437236,vente,A,2,1,1,2 bed duplex for sale,Duplex,NA
207,https://www.zoopla.co.uk//for-sale/details/54342116?search_identifier=4f4aae62b53cd91ca1efde5d676306f8,E16,"Hogarth Close, London E16",370000,NA,vente,A,2,NA,NA,2 bed semi-detached house for sale,Maison,NA
208,https://www.zoopla.co.uk//for-sale/details/54342117?search_identifier=4f4aae62b53cd91ca1efde5d676306f8,E6,"Lonsdale Avenue, East Ham, London E6",280000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
209,https://www.zoopla.co.uk//for-sale/details/54342058?search_identifier=4f4aae62b53cd91ca1efde5d676306f8,E6,"Lonsdale Avenue, East Ham, London E6",400000,NA,Enchères,A,3,1,1,3 bed terraced house for sale,Maison,NA
210,https://www.zoopla.co.uk//for-sale/details/54341906?search_identifier=4f4aae62b53cd91ca1efde5d676306f8,W6,"Lancaster House, Sovereign Court, London W6",950000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
211,https://www.zoopla.co.uk//for-sale/details/54341907?search_identifier=4f4aae62b53cd91ca1efde5d676306f8,NW1,"Churchway, Euston, London NW1",680000,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
212,https://www.zoopla.co.uk//for-sale/details/54341879?search_identifier=4f4aae62b53cd91ca1efde5d676306f8,SE9,"Conningham Court, 19 Dowding Drive, London SE9",478000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
213,https://www.zoopla.co.uk//for-sale/details/54341822?search_identifier=4f4aae62b53cd91ca1efde5d676306f8,W5,Ealing W5,265000,NA,vente,A,1,NA,NA,1 bed property for sale,Maison avec jardin,NA
